orig_filename,new_filename
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_B3_RUN4.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_8,57_Aerosil380_10_NaTFSI_B3_RUN_4.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_B3_RUN4_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_8,57_Aerosil380_10_NaTFSI_B3_RUN_4_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_B3_RUN4_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_8,57_Aerosil380_10_NaTFSI_B3_RUN_4_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_B3_RUN4_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_8,57_Aerosil380_10_NaTFSI_B3_RUN_4_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN1.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_1.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN1_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_1_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN1_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_1_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN1_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_1_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN2.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_2.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN2_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_2_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN2_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_2_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN2_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_2_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN3.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_3.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN3_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_3_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN3_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_3_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN3_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_3_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN4.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_4.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN4_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_4_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN4_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_4_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_C3_RUN4_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_7,14_Aerosil380_10_NaTFSI_C3_RUN_4_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN1.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_1.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN1_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_1_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN1_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_1_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN1_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_1_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN2.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_2.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN2_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_2_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN2_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_2_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN2_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_2_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN3.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_3.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN3_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_3_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN3_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_3_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN3_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_3_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN4.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_4.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN4_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_4_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN4_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_4_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_D3_RUN4_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_5,71_Aerosil380_10_NaTFSI_D3_RUN_4_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_E3_RUN1.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_4,29_Aerosil380_10_NaTFSI_E3_RUN_1.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_E3_RUN1_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_4,29_Aerosil380_10_NaTFSI_E3_RUN_1_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_E3_RUN1_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_4,29_Aerosil380_10_NaTFSI_E3_RUN_1_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_E3_RUN1_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_4,29_Aerosil380_10_NaTFSI_E3_RUN_1_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_E3_RUN2.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_4,29_Aerosil380_10_NaTFSI_E3_RUN_2.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_E3_RUN2_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_4,29_Aerosil380_10_NaTFSI_E3_RUN_2_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_E3_RUN2_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_4,29_Aerosil380_10_NaTFSI_E3_RUN_2_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_E3_RUN2_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_4,29_Aerosil380_10_NaTFSI_E3_RUN_2_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_E3_RUN3.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_4,29_Aerosil380_10_NaTFSI_E3_RUN_3.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_E3_RUN3_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_4,29_Aerosil380_10_NaTFSI_E3_RUN_3_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_E3_RUN3_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_4,29_Aerosil380_10_NaTFSI_E3_RUN_3_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_E3_RUN3_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_4,29_Aerosil380_10_NaTFSI_E3_RUN_3_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\04112024_Board101_10wtNaTFSI_vary_0to10AE380/04112024_E3_RUN4.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\04112024_9_PEGMEA_1_PEGDA_4,29_Aerosil380_10_NaTFSI_E3_RUN_4.mps"
